Area,City,Restaurant Price,Avg Rating,Total Rating,Food Item,Food Type,Delivery Time,Review
3,7,100,4.7,9717,1,5,2,21
6,4,700,4.7,7081,27,0,0,11
4,2,600,5.0,7636,32,3,3,16
2,0,500,4.5,1618,7,3,0,12
5,0,100,4.2,4519,6,0,3,19
2,4,800,4.7,1242,27,5,3,8
5,0,100,3.5,3430,39,5,0,7
2,7,500,4.0,1734,4,0,2,15
3,2,1000,4.0,3588,39,0,2,12
2,0,400,4.7,2103,20,0,3,4
0,1,400,4.0,7079,37,0,0,4
0,1,300,5.0,1415,47,2,1,15
5,4,700,4.5,5047,42,4,2,5
6,7,500,3.5,3606,47,2,3,8
4,5,600,3.0,3002,23,0,1,24
5,4,100,4.2,5740,38,4,1,21
2,4,500,5.0,4920,6,3,3,1
0,6,500,4.0,231,23,1,0,6
0,5,800,4.0,5506,6,4,0,15
0,0,300,3.5,2271,2,2,1,12
3,0,500,3.0,7474,3,0,2,10
3,0,200,4.2,6195,3,2,3,14
1,4,800,4.7,9309,13,0,2,18
0,6,700,3.0,3374,6,1,2,10
2,6,700,4.5,7891,23,0,1,14
3,1,900,5.0,1953,20,4,1,18
0,5,1000,4.5,4396,31,0,1,5
4,6,400,4.7,9413,21,3,2,18
2,4,800,5.0,6169,7,4,3,12
1,5,200,4.2,7020,40,3,2,21
5,0,900,4.5,2290,5,3,0,4
0,5,800,3.0,8766,15,2,2,26
2,6,500,3.5,1539,47,1,0,8
4,2,300,4.2,3929,42,4,1,20
5,0,200,4.2,8946,43,5,1,2
3,2,600,4.2,4125,22,4,0,20
0,1,400,4.5,9765,32,5,0,10
0,0,400,3.5,3096,20,0,2,2
0,6,500,4.2,2115,16,0,2,21
2,5,800,4.5,9662,39,4,0,13
0,3,700,4.2,9187,14,5,3,14
1,0,300,4.2,2508,21,4,0,9
5,3,800,4.5,9997,40,1,0,6
0,2,200,4.7,1153,28,2,3,23
4,4,700,4.2,6765,6,3,3,2
0,2,100,4.0,3005,22,2,1,3
2,7,100,3.5,6573,47,3,0,23
1,3,700,3.5,4243,29,4,2,9
0,2,300,4.7,710,31,1,3,18
2,4,400,4.5,8286,5,1,1,7
3,6,300,4.0,3474,6,4,3,14
1,6,200,4.5,9288,25,2,0,23
0,0,400,4.7,5739,37,5,2,18
3,1,100,4.2,5071,7,2,2,9
2,7,900,4.5,7562,5,0,0,13
3,3,800,3.0,7703,47,4,1,21
2,0,200,5.0,834,24,4,1,0
5,6,100,4.7,1376,24,3,1,17
0,5,300,4.2,6718,49,4,1,6
6,2,300,4.5,2649,38,1,1,16
4,6,400,4.2,1188,21,0,0,5
1,7,100,4.2,1881,6,4,2,2
2,3,500,4.0,9264,48,1,2,2
3,0,800,4.5,183,27,3,0,23
4,5,900,3.0,9759,2,1,0,3
0,6,200,4.2,5410,43,5,1,19
6,3,300,4.7,6753,16,1,1,8
5,7,700,5.0,8342,45,0,1,3
4,6,900,3.5,554,3,4,1,5
4,7,500,4.7,7183,43,3,3,22
4,2,200,4.5,7907,12,3,2,23
0,1,600,5.0,4978,49,2,2,17
1,7,800,4.7,763,28,1,1,15
2,1,900,4.2,2689,28,0,3,18
3,6,400,4.5,8314,5,3,1,4
4,1,400,4.7,1527,48,4,1,19
4,5,100,4.7,4935,34,5,1,7
1,6,900,5.0,1647,48,1,0,13
2,6,800,4.0,1046,7,2,2,5
6,7,300,5.0,9633,5,0,0,0
6,1,500,5.0,3959,4,1,2,15
0,7,1000,3.5,8257,31,4,3,21
2,2,300,3.5,6805,35,2,0,8
2,4,200,4.0,1725,31,1,2,2
1,6,1000,4.2,1688,4,5,1,9
2,5,500,4.5,4595,30,3,2,8
1,7,100,4.0,7607,13,2,3,6
2,0,400,5.0,5519,18,2,2,24
0,7,400,4.2,1040,29,2,1,17
4,4,500,5.0,7576,17,2,2,25
1,6,700,4.5,5154,12,3,3,20
5,5,600,4.5,5381,39,5,0,21
4,3,200,5.0,689,27,5,1,7
1,0,400,3.0,7873,25,3,0,12
0,0,500,5.0,7586,4,5,0,3
2,7,600,3.5,5144,46,5,1,7
4,7,100,3.5,9457,1,3,3,3
6,3,100,4.0,5271,33,0,0,20
3,2,200,3.5,5253,23,2,1,25
4,5,300,3.0,2510,26,4,0,21
4,4,400,4.2,1013,28,4,0,7
4,6,300,4.2,8916,34,3,2,12
0,4,200,5.0,2737,3,5,2,25
5,1,800,5.0,4565,49,4,1,4
6,6,300,4.5,7449,37,5,3,18
0,6,900,5.0,1353,28,1,1,6
4,5,800,4.0,1138,34,3,0,6
6,3,600,4.7,5873,34,0,0,8
3,3,700,4.5,2982,20,3,1,21
2,0,1000,4.0,9082,39,5,1,14
0,1,200,4.7,4484,32,4,3,20
0,0,900,3.0,4327,18,2,1,23
2,4,400,4.2,1164,23,3,2,5
6,3,100,3.5,7995,41,3,0,20
5,2,1000,3.0,328,11,2,0,3
3,2,900,4.7,3161,49,1,3,4
0,4,900,4.7,4802,12,3,0,2
4,7,100,4.2,6509,6,2,1,14
4,3,300,4.5,8470,15,2,0,18
5,7,700,4.0,4556,40,1,2,12
6,1,100,4.5,4526,48,0,1,18
3,7,100,4.0,4807,31,3,1,19
1,5,600,4.0,9681,6,2,3,6
5,6,300,4.0,6164,46,5,0,18
3,1,100,5.0,7262,27,0,0,5
4,0,100,5.0,2473,20,4,1,11
2,5,200,5.0,5275,5,5,2,18
0,5,200,4.0,9336,36,2,2,6
6,6,1000,4.7,6625,35,1,0,18
5,2,700,4.0,4222,22,0,3,1
3,5,900,3.0,1667,17,0,1,4
1,2,200,4.5,9754,40,3,0,12
0,2,200,4.0,2309,26,5,2,23
5,4,300,4.2,3557,31,4,2,11
1,4,900,4.2,4185,4,2,1,13
1,6,900,4.7,1341,0,3,0,20
2,5,100,3.5,4801,43,4,0,4
4,0,500,4.2,681,34,0,0,9
4,2,700,4.2,3972,2,2,3,2
5,5,900,3.0,6638,3,4,3,8
4,5,900,5.0,9114,33,4,1,2
5,0,500,5.0,6323,39,5,3,10
4,7,900,3.0,7869,28,1,2,0
3,7,700,4.7,2385,21,0,0,18
3,1,700,5.0,5132,0,5,2,21
3,4,1000,4.5,3872,23,1,2,17
0,4,500,4.0,3872,33,3,0,18
5,0,600,3.0,9915,42,3,0,25
6,0,600,4.2,1401,35,1,3,13
0,3,500,4.5,5435,48,1,0,7
2,3,400,3.5,1082,3,3,2,20
4,3,700,3.5,2296,33,3,1,24
4,2,1000,5.0,9339,41,3,1,18
1,1,900,4.0,4374,34,2,2,20
3,1,800,4.0,78,47,0,3,20
1,0,300,5.0,1495,34,5,0,12
4,1,500,4.7,834,25,0,1,22
0,2,600,3.5,8420,46,4,2,9
5,0,600,3.0,530,40,3,0,21
0,6,600,4.2,5185,14,5,0,20
4,4,700,3.0,5540,11,0,1,21
3,6,600,3.0,7996,7,4,3,21
4,1,700,4.7,7580,6,3,1,18
2,7,400,4.0,1568,9,5,0,9
6,4,600,4.2,6759,44,1,0,18
4,5,100,4.0,3899,41,0,2,0
1,4,400,4.5,3226,6,1,1,20
0,0,300,4.7,6366,42,5,3,2
6,3,1000,3.0,2988,16,3,3,12
4,2,400,4.2,1283,29,1,3,17
6,5,800,4.0,6592,11,4,3,3
6,1,600,4.7,6059,19,4,2,4
1,3,200,4.7,4408,42,1,0,11
1,1,400,3.5,7751,43,4,2,6
0,4,200,4.2,2747,31,2,0,7
5,4,100,5.0,2798,24,5,1,6
1,2,800,3.5,2692,29,3,3,11
1,0,200,3.0,9039,37,5,3,21
0,0,200,3.5,117,37,1,2,21
3,1,500,4.0,8826,29,1,2,13
5,1,100,4.7,5645,17,4,1,13
3,7,100,3.5,3882,44,0,1,13
6,6,900,4.2,8942,31,3,0,3
1,3,900,4.2,4018,9,0,1,12
3,4,800,4.7,7842,31,5,3,0
2,3,900,4.7,3707,42,0,3,9
4,0,600,4.0,7511,17,0,2,19
4,4,200,4.2,3995,0,2,0,2
2,2,500,3.0,5862,40,1,0,19
6,3,700,4.0,5737,34,3,1,2
5,1,700,4.5,2337,1,0,2,18
6,2,500,4.0,982,33,2,0,11
5,3,600,4.0,9560,9,3,0,10
0,4,600,4.7,4119,17,1,3,12
6,2,600,4.2,3520,9,3,1,6
3,4,800,3.5,8423,46,2,0,15
6,5,300,5.0,8310,34,1,0,2
4,4,300,5.0,7897,37,2,3,3
0,0,200,3.0,931,47,4,1,6
6,0,600,5.0,8958,44,0,1,4
0,0,400,3.5,6722,48,0,1,0
5,4,500,4.7,3397,33,5,2,1
0,2,900,4.2,7737,21,0,3,26
5,4,400,4.7,2920,23,4,0,6
5,5,500,4.7,6859,35,0,2,18
2,0,600,5.0,5990,5,1,2,16
1,7,800,4.0,6128,13,1,2,1
1,1,700,4.7,9574,43,0,3,0
6,7,800,4.2,6452,31,3,3,25
3,5,800,3.5,4664,41,1,0,2
2,2,1000,4.5,4715,42,1,0,12
0,5,800,4.0,5787,45,1,2,16
6,0,100,4.5,6868,4,1,2,20
5,5,200,4.0,4361,15,5,2,4
3,1,500,5.0,7963,25,4,3,2
1,4,1000,3.5,7003,22,0,1,17
2,1,800,3.5,5091,29,1,0,23
1,3,400,5.0,5240,6,1,1,20
1,2,800,3.0,506,31,5,3,13
4,4,300,4.2,8418,18,0,3,1
4,1,900,4.0,2709,30,4,3,20
5,1,900,3.5,1502,46,4,2,22
1,5,200,4.2,2559,3,3,2,25
5,5,800,4.7,2057,37,0,0,9
5,1,100,4.5,9426,44,3,1,15
1,4,200,3.5,8242,19,1,0,0
2,0,300,4.0,9122,35,5,3,21
2,3,900,3.5,4704,30,4,3,21
1,3,500,3.0,2535,49,5,2,12
4,5,500,4.5,7399,2,3,3,2
5,2,700,4.0,6176,33,1,2,15
1,0,200,3.5,9203,45,1,2,2
6,4,300,5.0,2027,48,1,1,9
2,4,1000,3.5,4298,27,3,2,14
3,4,300,4.5,3152,18,1,2,26
5,4,900,4.7,3388,8,3,0,4
5,0,300,4.5,9928,40,3,1,22
6,4,400,4.5,4853,25,1,2,0
1,2,400,4.0,5161,15,1,0,10
4,3,100,4.5,4883,16,0,2,26
5,5,200,4.7,9366,44,2,3,21
5,2,200,4.7,6501,47,4,3,3
2,3,800,3.0,9200,41,4,0,20
5,2,100,5.0,4650,9,5,3,12
0,3,100,4.0,3476,43,0,0,4
1,4,800,4.7,2075,34,1,0,11
3,7,500,3.5,5922,48,5,3,22
4,0,1000,3.0,7636,28,2,3,2
5,6,800,5.0,8952,41,4,3,8
1,3,400,4.7,948,2,0,0,25
6,3,200,4.7,3144,28,1,1,5
3,4,1000,4.2,9053,45,0,1,16
0,2,500,4.7,3772,44,3,0,20
5,4,500,4.2,8188,26,0,0,25
4,0,500,4.2,7827,21,0,3,20
4,7,100,3.5,1959,40,0,3,6
3,0,700,4.5,8134,48,1,0,18
5,1,1000,4.5,5400,28,0,2,10
5,7,900,3.0,8584,33,5,1,24
4,0,500,4.5,5223,11,2,1,1
5,4,300,4.7,8046,23,3,3,15
1,2,900,4.0,4353,3,1,0,14
1,7,600,3.5,5252,6,2,1,20
2,0,900,3.5,5731,8,4,2,18
3,7,700,4.2,5835,49,4,3,20
2,3,200,4.0,161,23,3,1,21
1,4,1000,5.0,1840,37,1,2,21
4,0,1000,4.2,8170,36,2,3,26
2,3,800,4.7,62,25,3,2,9
1,7,900,4.5,9466,33,3,3,17
0,5,100,3.5,9985,17,3,3,8
5,0,900,4.5,7392,36,4,0,15
4,3,500,4.5,1522,16,1,1,1
0,0,800,5.0,8184,40,5,3,18
0,6,600,4.5,7130,6,0,0,21
2,4,300,4.0,9570,40,5,2,2
1,1,100,5.0,4682,21,4,2,4
1,2,200,4.7,7158,25,0,3,9
4,7,200,4.5,400,44,0,1,21
0,2,800,3.5,633,6,1,0,14
6,0,700,5.0,5123,43,0,1,18
1,0,700,5.0,4647,41,1,1,13
5,3,600,3.0,8167,2,1,0,13
4,1,700,4.5,1468,12,0,1,8
3,2,1000,4.5,6109,21,2,3,14
2,4,900,3.5,8230,35,1,2,11
0,7,600,3.0,5470,42,1,3,4
4,5,600,5.0,9204,44,3,2,5
3,6,400,5.0,9913,38,2,0,10
6,2,900,4.0,3341,37,3,2,23
2,3,600,5.0,3634,25,3,2,10
6,7,800,4.7,2726,20,4,2,25
2,1,500,4.5,382,5,2,1,16
2,1,800,3.5,4886,20,3,2,12
6,5,600,4.5,2593,4,0,3,9
0,4,600,4.2,1369,2,2,1,20
1,2,700,3.5,9562,9,5,3,17
6,1,700,4.2,256,13,0,1,6
6,7,200,3.5,2134,41,0,0,24
4,2,600,3.5,2014,41,4,2,0
3,6,600,5.0,5988,11,5,2,3
4,3,800,4.5,8546,14,0,1,24
0,1,600,4.2,5635,2,3,3,18
4,3,900,4.0,267,42,2,3,12
1,2,100,4.7,7623,43,5,2,24
6,5,500,3.5,7218,0,3,0,19
0,2,100,3.0,1519,6,5,2,22
1,7,1000,4.0,9366,42,5,0,4
0,5,100,3.5,179,7,2,1,22
0,5,500,4.5,6719,11,1,1,0
1,1,300,3.0,9837,45,2,3,25
5,4,200,3.0,6715,8,1,3,9
6,7,200,3.5,4961,23,2,2,8
6,7,800,4.7,7884,20,1,1,2
6,0,200,3.0,5344,40,0,3,23
6,7,800,4.0,202,40,1,2,23
6,4,700,4.0,5089,47,2,2,8
1,5,700,4.0,4271,9,3,0,2
0,6,600,3.5,842,18,3,0,13
6,3,500,5.0,8736,42,3,0,4
6,6,400,4.2,6600,14,5,3,13
4,2,1000,3.0,9560,4,0,0,20
2,2,600,3.0,5791,38,0,0,9
5,4,1000,4.0,4077,22,1,2,2
5,3,600,4.2,135,45,5,2,8
4,5,600,5.0,6678,18,2,3,24
5,6,400,3.5,5673,25,1,0,26
1,6,200,4.5,2657,7,5,1,25
6,1,100,3.5,5503,7,2,3,6
2,7,600,4.5,2364,36,1,2,4
6,1,400,4.0,2429,12,1,1,20
2,4,500,5.0,8131,7,3,1,13
3,0,200,4.7,8886,26,3,2,13
3,4,200,4.0,8238,27,1,3,9
5,6,400,3.5,9014,49,0,3,14
3,7,800,5.0,4318,11,5,0,6
6,1,1000,4.0,4909,21,0,1,26
1,3,1000,3.5,177,9,4,0,1
5,4,1000,4.2,9657,41,2,0,16
5,0,200,4.0,2543,29,2,3,21
6,6,100,3.0,1821,6,0,0,18
2,1,800,5.0,7671,48,3,1,15
3,1,900,4.5,8423,32,3,0,12
6,2,400,3.5,8124,12,3,2,23
6,6,100,4.0,8169,20,1,0,2
6,6,400,3.5,1391,23,3,1,14
4,3,100,4.5,2098,27,5,0,4
1,7,200,5.0,8344,11,3,3,1
0,3,600,5.0,4979,11,1,1,25
4,3,100,4.0,3722,32,4,2,14
1,7,500,3.0,6570,35,4,2,18
3,2,400,5.0,8304,3,1,0,9
5,7,500,4.0,8467,0,0,0,10
0,1,900,5.0,6250,28,2,2,10
3,3,900,3.5,7061,21,5,2,5
3,1,400,4.7,9572,2,3,2,18
6,0,400,4.7,7880,48,5,0,15
3,4,500,3.5,731,31,5,2,4
3,0,600,4.5,4391,22,2,2,11
1,7,600,4.2,2485,8,1,2,8
1,7,300,5.0,233,28,3,3,17
6,3,1000,3.0,2444,49,3,0,24
6,6,200,3.5,8563,8,4,1,1
0,3,300,4.2,8767,38,2,1,1
3,7,300,5.0,5642,41,5,2,0
3,6,900,4.0,5388,27,3,2,12
5,6,800,4.7,7615,27,3,3,2
5,7,1000,4.2,768,15,4,1,14
6,5,1000,3.0,7523,36,0,2,20
2,5,700,4.5,952,29,0,3,2
6,6,600,4.2,1815,32,1,3,3
1,2,700,4.0,3574,39,2,0,14
0,6,500,4.2,7397,16,5,0,1
5,7,600,4.5,4694,3,1,3,1
2,4,100,4.7,4729,43,5,0,11
1,3,1000,3.0,8499,12,2,2,23
0,1,600,4.7,3824,30,5,2,20
2,5,900,4.2,7032,21,2,1,13
0,1,500,4.0,4098,27,3,1,0
0,3,300,4.7,810,38,1,1,8
2,6,200,4.2,635,7,2,1,1
5,4,700,4.2,1469,40,0,3,19
0,0,1000,4.2,5981,24,1,0,4
4,2,800,4.5,2209,28,1,0,0
5,0,100,4.7,9926,1,2,3,25
0,5,700,3.0,1648,28,5,0,18
3,4,600,3.5,4627,29,0,3,21
4,0,900,5.0,5813,28,2,0,26
2,6,800,3.5,8644,2,1,1,0
6,0,200,4.7,2758,49,3,2,13
3,7,700,3.5,4027,47,5,0,0
1,7,500,4.7,9900,19,3,3,14
5,4,100,3.0,1211,30,3,3,18
2,6,800,5.0,7538,12,5,1,21
6,3,900,4.0,7016,11,5,1,14
4,3,400,3.0,131,4,3,1,3
4,0,600,4.7,3433,46,1,0,19
0,3,500,4.7,3473,16,2,3,20
2,1,300,4.2,4965,32,3,3,1
1,1,100,5.0,9323,16,5,1,15
3,1,900,5.0,5929,47,2,0,3
2,5,300,4.5,6860,40,3,3,2
6,1,400,4.2,3520,29,2,2,9
4,6,300,4.2,506,43,2,3,13
6,7,100,4.0,530,3,2,0,21
4,0,200,5.0,2006,37,3,3,10
0,2,300,5.0,9773,9,2,0,6
2,7,200,3.0,4633,18,1,0,7
0,5,200,4.2,2828,29,4,1,5
1,6,100,4.5,8861,5,1,3,6
0,6,100,3.0,961,19,0,1,2
0,0,600,5.0,2306,11,1,3,14
2,2,900,4.0,1774,8,3,3,16
6,6,200,4.5,491,26,2,1,22
3,7,1000,3.5,5990,32,4,1,16
0,6,400,4.5,6659,19,0,2,18
4,3,900,4.5,9197,13,2,3,14
5,3,300,4.2,9605,18,0,0,4
1,7,600,4.5,5518,42,4,1,15
1,0,1000,4.2,9460,23,5,3,19
4,0,300,3.5,4248,33,2,1,1
3,2,800,3.5,6783,39,5,0,20
1,3,200,4.0,5017,14,1,2,20
5,5,400,4.2,6291,26,3,0,8
2,2,600,4.2,6728,2,3,0,18
4,0,700,4.2,1567,38,5,0,25
3,7,100,4.2,414,48,4,0,11
4,6,300,4.7,6561,16,3,3,18
0,5,500,5.0,7710,25,1,1,14
2,4,100,4.0,5427,39,3,3,0
2,6,200,3.5,7456,36,4,2,23
4,5,1000,3.0,4510,28,1,2,0
3,6,1000,4.5,6695,45,2,1,2
6,7,700,4.0,265,24,1,3,8
1,2,100,4.0,1909,12,0,3,2
1,4,900,4.7,9134,10,2,2,25
1,6,400,3.0,6778,28,2,1,14
5,4,400,5.0,5810,7,3,3,9
2,1,300,4.5,267,47,2,3,1
4,6,900,4.7,9294,15,2,2,13
4,4,600,5.0,1012,13,0,1,6
2,0,100,5.0,1596,33,0,0,0
6,3,100,4.5,6725,45,4,1,13
6,7,100,3.5,6511,6,5,2,20
6,4,300,4.2,2895,49,0,1,6
1,6,800,4.0,1011,49,2,3,1
1,4,800,4.7,2148,34,2,1,26
0,1,400,3.0,8148,0,1,1,6
2,1,800,4.5,6951,30,2,1,20
5,3,300,4.2,7897,27,0,1,22
4,0,900,4.2,9786,39,0,2,26
1,7,300,3.5,9719,35,4,1,18
4,0,100,4.5,9106,3,2,0,0
1,0,800,3.0,8595,44,0,0,5
6,3,300,5.0,1183,14,0,2,13
3,5,700,5.0,6833,8,0,0,8
3,1,200,4.5,370,15,1,2,14
0,4,100,3.0,8900,3,5,2,8
2,4,400,5.0,1134,23,1,1,12
2,1,400,4.2,1011,20,0,0,13
3,2,900,4.5,890,40,4,0,24
2,0,700,5.0,7124,30,4,0,4
5,0,800,4.5,3203,18,1,1,11
6,5,1000,5.0,8993,35,5,3,5
0,6,600,3.5,1196,27,3,3,7
1,2,500,3.5,7885,3,4,0,8
0,0,300,4.7,8392,46,1,2,10
3,1,100,3.0,2411,48,4,3,8
2,7,100,4.0,9158,14,5,1,2
3,0,700,3.5,9054,23,5,0,12
4,6,600,4.2,4355,30,3,3,6
3,2,200,4.5,889,28,0,3,5
4,0,1000,4.5,4812,32,3,2,0
4,7,300,5.0,5309,17,2,3,21
4,4,100,4.7,7875,1,0,2,4
2,1,800,4.0,786,14,2,2,4
6,6,1000,4.2,688,8,5,0,2
1,5,400,4.7,1630,26,1,1,22
2,1,1000,3.5,4583,15,1,2,19
2,6,700,5.0,5835,5,4,0,22
5,4,500,5.0,1706,13,1,2,26
5,4,100,4.7,969,7,3,3,20
3,7,600,3.5,9465,25,5,2,7
2,6,700,4.0,1710,9,4,2,1
2,1,100,3.5,5046,29,3,0,10
3,6,200,3.5,7971,15,2,1,24
3,3,700,4.7,9439,33,4,2,25
6,0,300,3.5,6370,30,3,0,2
3,0,200,3.5,8651,2,2,3,1
2,1,900,3.5,4217,37,5,0,0
2,5,700,4.7,3832,2,3,1,4
0,0,1000,5.0,8559,27,2,0,13
2,3,300,4.2,6111,3,2,3,21
4,6,800,4.0,841,40,0,2,2
5,2,200,5.0,2392,49,2,2,15
4,2,400,4.0,5264,49,2,0,1
2,5,400,4.5,2448,35,1,2,17
4,0,300,4.0,6263,13,4,0,21
1,5,500,4.7,5144,4,2,2,20
0,0,400,4.2,7387,38,0,3,7
3,7,500,4.7,9057,47,4,3,17
4,2,700,3.0,5631,17,4,2,11
1,6,1000,4.2,9231,44,5,2,17
2,3,500,4.2,7089,33,0,2,16
3,0,700,4.2,8457,26,0,0,10
0,3,700,4.5,3283,7,3,1,2
1,4,1000,4.0,7734,43,0,0,6
0,6,1000,4.2,5851,28,2,0,2
2,2,1000,4.7,6230,8,1,3,20
4,1,600,3.5,3709,12,2,2,7
6,3,900,4.5,7787,0,1,1,24
0,3,700,3.0,9951,35,4,3,19
6,3,1000,5.0,6695,42,0,3,18
0,0,700,4.2,5398,14,3,3,7
5,6,100,4.7,5422,3,2,0,10
4,4,400,4.5,2936,33,4,1,26
3,4,700,5.0,6394,28,5,1,11
0,5,700,4.5,5620,44,0,2,25
3,1,900,3.0,4108,36,2,1,14
3,4,200,4.2,3208,35,3,0,17
5,5,800,4.2,4368,26,2,3,21
6,0,700,4.2,2362,29,1,2,26
4,0,100,4.2,2534,20,2,1,12
4,7,1000,4.5,4691,25,1,3,10
3,4,300,3.0,7291,5,4,0,1
4,5,800,4.2,7994,4,3,0,17
5,5,300,4.7,5330,10,2,3,5
6,1,600,4.7,7740,25,3,0,21
2,6,400,4.2,1463,0,5,1,16
0,5,600,3.0,9247,3,3,0,9
2,1,200,4.2,4722,21,5,1,18
2,3,500,4.7,5876,0,0,1,7
3,0,1000,4.7,9018,39,5,1,21
4,1,700,3.0,2165,12,4,3,13
5,3,600,4.0,1211,19,1,0,21
0,5,500,3.0,9759,15,1,1,3
2,2,700,4.7,6737,34,4,1,24
1,6,400,4.7,435,48,5,3,23
4,4,300,4.7,3925,32,2,3,22
2,1,700,4.0,320,19,1,2,17
2,3,500,4.7,7697,49,5,3,1
4,3,500,4.0,9402,3,3,1,9
1,7,100,3.5,3615,2,0,2,21
1,6,900,3.5,1112,0,5,0,4
3,7,200,3.0,4596,26,3,0,19
6,2,900,4.7,4741,7,1,1,8
5,3,100,5.0,7288,45,1,0,12
1,4,300,4.0,7394,3,0,3,8
3,0,800,4.7,9997,44,5,3,10
4,5,900,4.0,2644,1,0,3,0
4,7,400,4.7,9206,10,1,2,13
2,2,300,3.5,2579,16,1,0,18
5,5,700,4.0,2715,46,5,3,1
2,2,1000,4.5,7975,16,5,3,12
0,4,900,4.7,6572,47,2,3,21
2,5,600,4.2,779,45,2,2,18
3,5,900,4.0,5042,42,5,1,23
5,7,600,4.2,9006,23,5,0,6
4,1,700,4.5,5696,35,3,3,24
3,6,800,4.5,4843,35,4,3,4
5,3,800,5.0,9745,26,2,2,3
0,6,200,5.0,8667,25,4,3,8
0,2,700,4.5,3372,38,2,0,4
3,2,700,4.0,5363,39,2,0,26
5,5,700,4.7,9448,21,1,1,0
3,0,300,4.7,7779,13,5,3,9
6,2,900,4.7,9961,0,2,2,18
6,1,800,3.5,5900,2,1,0,21
0,2,700,4.5,2718,42,4,3,0
3,3,900,4.2,3214,30,0,1,9
3,7,100,4.5,1545,22,4,0,6
2,5,400,3.0,4803,31,4,3,25
6,6,300,4.5,9598,45,0,3,9
2,6,200,4.7,3961,36,2,3,14
2,6,1000,4.7,8515,49,5,2,20
2,3,400,3.0,4395,7,1,0,2
5,6,100,4.0,5962,0,1,2,1
4,2,100,4.0,3360,33,5,0,24
3,0,1000,4.2,3188,43,0,2,1
4,3,700,4.2,3768,5,5,1,25
1,0,100,3.5,6611,2,5,0,2
2,5,200,4.2,7769,47,1,3,25
1,0,300,3.0,5245,49,4,3,13
5,1,700,3.0,2956,4,1,2,3
0,1,200,4.2,5760,24,4,3,7
3,1,600,4.0,8426,17,2,0,1
6,3,900,3.5,7420,31,0,0,17
1,3,200,4.7,7177,48,1,1,16
0,3,300,5.0,7300,44,2,2,18
3,0,300,3.5,8352,39,4,2,15
2,6,200,5.0,854,44,3,2,6
0,6,800,3.0,1586,46,3,0,9
2,7,400,4.5,5052,16,0,2,10
3,1,300,4.7,2417,13,5,3,19
4,5,500,4.7,6132,42,1,1,20
2,7,500,3.0,3283,1,4,0,3
0,7,600,4.7,5878,16,5,1,23
2,5,200,4.0,1349,3,5,1,19
1,1,100,3.5,9028,24,3,1,5
2,1,200,4.5,179,18,3,1,23
5,0,200,5.0,4479,25,0,0,23
2,4,600,3.0,2491,1,0,0,25
3,0,1000,5.0,7921,44,5,3,22
2,3,300,3.5,8260,3,3,1,14
4,4,1000,5.0,6109,28,0,2,23
3,5,1000,5.0,757,36,3,3,23
0,1,200,4.0,5541,13,1,2,6
0,4,700,5.0,2636,6,5,0,2
3,2,300,4.5,1925,43,4,0,23
1,0,100,4.2,7807,21,3,0,13
6,3,700,4.0,4701,32,4,0,1
0,3,1000,3.5,8676,24,4,1,2
0,2,1000,4.0,5970,36,2,1,2
1,3,200,3.5,1546,7,4,1,6
1,4,900,3.5,2241,37,4,2,1
2,1,800,3.5,6197,10,4,0,24
1,6,700,4.2,1537,31,0,3,25
2,7,200,3.5,9621,7,3,0,9
3,7,600,4.5,6539,22,2,1,9
1,4,300,5.0,1250,38,0,1,9
5,3,800,4.2,3006,34,4,3,19
2,5,800,4.7,8427,10,1,1,20
3,3,500,4.7,4030,40,1,1,21
4,4,600,4.5,8751,8,3,0,7
6,1,100,4.0,2308,35,1,3,13
1,3,300,4.5,7956,13,0,0,18
2,1,900,3.0,947,40,4,2,4
0,2,100,4.7,1856,17,0,1,25
6,2,700,4.2,5822,24,3,1,21
1,4,300,4.5,7431,19,0,0,17
5,1,1000,3.0,2460,4,0,0,3
3,2,200,4.5,4218,24,5,1,23
4,1,600,3.5,5548,10,2,1,24
2,6,700,4.0,1898,10,5,3,5
1,0,500,4.2,9823,18,1,1,26
1,6,300,4.2,9290,4,3,2,13
6,6,400,3.0,992,24,5,2,6
1,5,600,4.7,1093,32,0,3,11
0,4,100,4.5,1570,14,0,0,23
0,0,200,4.5,7620,39,4,0,21
2,7,200,4.2,7277,8,3,0,2
6,1,900,3.5,7641,24,5,1,8
6,3,1000,4.7,9265,34,4,2,23
4,3,100,4.7,3319,10,2,1,6
5,5,300,3.5,9599,16,0,2,10
5,3,900,4.0,803,34,5,1,18
0,7,100,3.0,3225,14,4,3,16
4,0,400,4.7,9318,47,4,1,1
6,3,1000,3.5,6354,29,2,1,14
0,3,600,4.7,8177,12,0,0,2
6,0,900,3.0,4316,42,5,2,6
1,0,500,4.5,2759,39,4,0,19
5,5,700,4.7,887,14,4,1,1
4,5,700,4.5,4755,20,0,0,15
6,0,300,3.5,7265,17,4,3,1
2,6,900,4.5,4301,1,2,2,5
0,7,300,4.2,7494,25,0,0,7
2,7,500,5.0,3511,9,5,0,25
4,3,1000,4.7,5603,10,2,0,16
5,5,600,5.0,177,27,4,0,3
2,5,300,4.5,3144,14,2,1,2
6,2,200,4.0,3357,48,2,1,2
0,4,900,4.2,6689,13,1,3,19
1,0,200,4.7,6740,4,4,0,14
